,subject,sentence
1986,she ,Is she nice?
1987,that ,Is that Tom?
1988,that ,Is that all?
1989,that ,Is that new?
1990,that ,Is that you?
1991,that ,Is that you?
1992,this ,Is this new?
1993,It ,It can't be!
1994,It ,It cost $30.
1995,It ,It happened.
1996,It ,It happened.
1997,It ,It is on me.
1998,It ,It is there.
1999,It ,It may rain.
2000,It ,It may snow.
2001,It ,It may snow.
2002,It ,It may snow.
2003,It ,It saved me.
2004,It ,It was cool.
2005,It ,It was cool.
2006,It ,It was cool.
2007,It ,It was easy.
2008,It ,It was easy.
2009,It ,It was real.
2010,It ,It's 50 yen.
2011,It ,It's Monday.
2012,It ,It's a doll.
2013,It ,It's a fish.
2014,It ,It's a harp.
2015,It ,It's a harp.
2016,It ,It's a joke.
2017,It ,It's a mess.
2018,It ,It's a rule.
2019,It ,It's a song.
2020,It ,It's a vice.
2021,It ,It's all OK.
2022,It ,It's boring.
2023,It ,It's boring.
2027,It ,It's chilly.
2028,It ,It's chilly.
2029,It ,It's chilly.
2030,It ,It's cloudy.
2031,It ,It's futile.
2032,It ,It's my job.
2033,It ,It's normal.
2034,It ,It's not us.
2035,It ,It's secret.
2039,me ,Let me help.
2040,me ,Let me help.
2041,me ,Let me know.
2042,me ,Let me live.
2043,'s ,Let's begin.
2044,'s ,Let's begin.
2045,'s ,Let's dance.
2046,'s ,Let's do it!
2047,'s ,Let's do it.
2048,'s ,Let's go in.
2049,'s ,Let's go up.
2050,'s ,Let's hurry.
2051,'s ,Let's leave.
2052,'s ,Let's party!
2053,'s ,Let's party.
2054,'s ,Let's relax.
2055,'s ,Let's start!
2056,'s ,Let's start!
2057,'s ,Let's start.
2058,Life ,Life is fun.
2073,No ,No means no.
2074,No ,No means no.
2075,one ,No one came.
2076,one ,No one came.
2077,one ,No one came.
2078,one ,No one died.
2079,one ,No one died.
2080,Nobody ,Nobody came.
2081,Nobody ,Nobody came.
2082,Nobody ,Nobody came.
2083,Nobody ,Nobody died.
2084,Nobody ,Nobody died.
2085,Nobody ,Nobody knew.
2086,Nobody ,Nobody lied.
2087,I ,Now I'm sad.
2094,I ,OK. I agree.
2095,One ,One is blue.
2119,we ,Shall we go?
2120,She ,She bit him.
2121,She ,She hit him.
2122,She ,She hit him.
2123,She ,She is dead.
2124,She ,She is kind.
2125,She ,She is kind.
2126,She ,She woke up.
2127,She ,She's a fox.
2128,She ,She's crazy.
2129,I ,Should I go?
2155,That ,That helped.
2156,That ,That is all.
2157,That ,That is all.
2158,That ,That worked.
2159,That ,That's dumb.
2160,That ,That's easy.
2161,That ,That's fine.
2162,That ,That's good.
2163,That ,That's good.
2164,That ,That's hers.
2165,That ,That's hers.
2166,That ,That's huge.
2167,That ,That's life.
2168,That ,That's life.
2169,That ,That's mine.
2170,That ,That's mine.
2171,That ,That's mine.
2172,That ,That's nice.
2173,That ,That's nice.
2174,That ,That's nice.
2175,That ,That's okay.
2176,That ,That's over.
2177,That ,That's over.
2178,That ,That's them.
2179,That ,That's them.
2180,That ,That's them.
2181,That ,That's true.
2182,That ,That's true.
2184,it ,There it is!
2186,They ,They burned.
2187,They ,They called.
2188,They ,They danced.
2189,They ,They did it.
2190,They ,They did it.
2191,They ,They did it.
2192,They ,They did it.
2193,They ,They hugged.
2194,They ,They kissed.
2195,They ,They may go.
2196,They ,They may go.
2197,They ,They may go.
2198,They ,They obeyed.
2199,They ,They saw me.
2200,They ,They saw me.
2201,They ,They smiled.
2202,They ,They waited.
2203,They ,They walked.
2204,They ,They walked.
2205,They ,They walked.
2206,They ,They yelled.
2207,They ,They're bad.
2208,They ,They're bad.
2209,They ,They're new.
2210,They ,They're new.
2211,They ,They're old.
2212,They ,They're old.
2213,They ,They're old.
2214,They ,They're old.
2217,This ,This is Tom.
2218,This ,This is bad.
2219,This ,This is big.
2220,This ,This is his.
2221,This ,This is his.
2222,This ,This is his.
2223,This ,This is ice.
2226,Tom ,Tom arrived.
2227,Tom ,Tom ate out.
2228,Tom ,Tom blushed.
2229,Tom ,Tom changed.
2230,Tom ,Tom changed.
2231,Tom ,Tom cheated.
2232,Tom ,Tom cheered.
2233,Tom ,Tom cheered.
2234,Tom ,Tom clapped.
2235,Tom ,Tom crashed.
2236,Tom ,Tom crashed.
2237,Tom ,Tom crashed.
2238,Tom ,Tom decided.
2239,Tom ,Tom drowned.
2240,Tom ,Tom escaped.
2241,Tom ,Tom exhaled.
2242,Tom ,Tom fainted.
2243,Tom ,Tom giggled.
2244,Tom ,Tom gloated.
2245,Tom ,Tom grinned.
2246,Tom ,Tom groaned.
2247,Tom ,Tom grunted.
2248,Tom ,Tom has OCD.
2249,Tom ,Tom inhaled.
2250,Tom ,Tom is bald.
2251,Tom ,Tom is bald.
2252,Tom ,Tom is busy.
2253,Tom ,Tom is calm.
2254,Tom ,Tom is dead.
2255,Tom ,Tom is dead.
2256,Tom ,Tom is evil.
2257,Tom ,Tom is full.
2258,Tom ,Tom is full.
2260,Tom ,Tom is lazy.
2261,Tom ,Tom is nice.
2262,Tom ,Tom is poor.
2263,Tom ,Tom is sick.
2264,Tom ,Tom is tall.
2266,Tom ,Tom is weak.
2267,Tom ,Tom kneeled.
2268,Tom ,Tom laughed.
2270,Tom ,Tom prepaid.
2271,Tom ,Tom prepaid.
2272,Tom ,Tom refused.
2273,Tom ,Tom refused.
2274,Tom ,Tom relaxed.
2275,Tom ,Tom relaxed.
2276,Tom ,Tom shouted.
2277,Tom ,Tom slipped.
2278,Tom ,Tom sneezed.
2279,Tom ,Tom teaches.
2280,Tom ,Tom was old.
2281,Tom ,Tom was sad.
2282,Tom ,Tom was shy.
2283,Tom ,Tom will go.
2312,I ,Was I wrong?
2313,I ,Was I wrong?
2314,it ,Was it cold?
2315,it ,Was it good?
2316,We ,We all work.
2317,We ,We are even.
2318,We ,We are here.
2319,We ,We ate eggs.
2320,We ,We broke up.
2321,We ,We broke up.
2322,We ,We broke up.
2323,We ,We can help.
2324,We ,We can help.
2325,We ,We can meet.
2326,We ,We can meet.
2327,We ,We can talk.
2328,We ,We can wait.
2330,We ,We help Tom.
2331,We ,We help Tom.
2332,We ,We know why.
2333,We ,We know why.
2334,We ,We know you.
2335,We ,We know you.
2336,We ,We know you.
2337,We ,We know you.
2338,We ,We like Tom.
2339,We ,We like Tom.
2340,We ,We like him.
2341,We ,We like you.
2342,We ,We love Tom.
2343,We ,We love you.
2344,We ,We love you.
2345,We ,We love you.
2346,We ,We love you.
2347,We ,We miss you.
2348,We ,We must act.
2349,We ,We must run.
2350,We ,We need you.
2351,We ,We promised.
2352,We ,We remember.
2353,We ,We remember.
2354,We ,We sat down.
2355,We ,We sat down.
2356,We ,We survived.
2357,We ,We want Tom.
2358,We ,We want one.
2359,We ,We'll be OK.
2360,We ,We'll do it.
2361,We ,We'll drive.
2362,We ,We'll fight.
2363,We ,We'll share.
2364,We ,We'll share.
2365,We ,We're awake.
2366,We ,We're broke.
2367,We ,We're broke.
2368,We ,We're broke.
2369,We ,We're clean.
2370,We ,We're going.
2371,We ,We're going.
2372,We ,We're going.
2373,We ,We're happy.
2374,We ,We're ready.
2375,We ,We're right.
2376,We ,We're sorry.
2377,We ,We're tired.
2378,We ,We're twins.
2379,We ,We're young.
2395,art ,What is art?
2396,What ,What is new?
2397,What ,What's good?
2398,What ,What's good?
2399,this ,What's this?
2400,he ,Where is he?
2401,Tom ,Where's Tom?
2402,you ,Who are you?
2403,you ,Who are you?
2404,you ,Who are you?
2405,Who ,Who cheated?
2406,Who ,Who cheered?
2407,Who ,Who drew it?
2408,Who ,Who escaped?
2409,Who ,Who hit you?
2410,Who ,Who is next?
2411,that ,Who is that?
2412,that ,Who is that?
2413,that ,Who is that?
2414,Who ,Who said it?
2415,Who ,Who saw you?
2416,Who ,Who'll come?
2417,Who ,Who'll cook?
2418,Who ,Who's first?
2419,Who ,Who's first?
2420,Who ,Who's first?
2421,Who ,Who's going?
2422,Who ,Who's going?
2424,it ,Whose is it?
2425,that ,Why is that?
2426,that ,Why is that?
2427,this ,Why is this?
2428,you ,Will you go?
2429,you ,Will you go?
2430,you ,Will you go?
2433,I ,"Yes, I know."
2434,You ,You are big.
2435,You ,You are mad.
2436,You ,You cheated.
2437,You ,You cheated.
2438,You ,You cheated.
2439,You ,You cheated.
2440,You ,You fainted.
2441,You ,You fainted.
2442,You ,You fainted.
2443,You ,You hurt me.
2444,You ,You keep it.
2445,You ,You know me.
2446,You ,You know me.
2447,You ,You know me.
2448,You ,You made it.
2449,You ,You made it.
2450,You ,You made it.
2451,You ,You made it.
2452,You ,You need it.
2453,You ,You need it.
2454,You ,You need it.
2455,You ,You need us.
2456,You ,You need us.
2457,You ,You said it!
2458,You ,You're back.
2459,You ,You're back.
2460,You ,You're back.
2461,You ,You're back.
2462,You ,You're cool.
2463,You ,You're cute.
2464,You ,You're fine.
2465,You ,You're fine.
2466,You ,You're fine.
2467,You ,You're free.
2468,You ,You're good.
2469,You ,You're good.
2470,You ,You're good.
2471,You ,You're good.
2472,You ,You're here.
2473,You ,You're here.
2474,You ,You're late.
2475,You ,You're mean.
2476,You ,You're mean.
2477,You ,You're mine.
2478,You ,You're nice.
2479,You ,You're nuts!
2480,You ,You're nuts!
2481,You ,You're rich.
2482,You ,You're rich.
2483,You ,You're safe.
2484,You ,You're sick!
2485,You ,You're sick!
2486,You ,You're sick.
2487,You ,You're weak.
2490,All ,All is quiet.
2491,All ,All is quiet.
2492,All ,All is still.
2493,I ,Am I invited?
2495,Anybody ,Anybody hurt?
2497,we ,Are we broke?
2498,you ,Are you bald?
2499,you ,Are you bald?
2500,you ,Are you busy?
2501,you ,Are you busy?
2502,you ,Are you busy?
2503,you ,Are you cold?
2504,you ,Are you dead?
2505,you ,Are you deaf?
2506,you ,Are you deaf?
2507,you ,Are you free?
2508,you ,Are you full?
2509,you ,Are you here?
2510,you ,Are you here?
2511,you ,Are you home?
2512,you ,Are you home?
2513,you ,Are you hurt?
2514,you ,Are you lost?
2515,you ,Are you lost?
2516,you ,Are you lost?
2517,you ,Are you nuts?
2518,you ,Are you okay?
2519,you ,Are you okay?
2520,you ,Are you okay?
2521,you ,Are you rich?
2522,you ,Are you sick?
2523,you ,Are you sure?
2524,you ,Are you sure?
2525,you ,Are you sure?
2526,you ,Are you sure?
2527,you ,Are you well?
2548,I ,Can I try it?
2549,he ,Can he do it?
2550,you ,Can you come?
2551,you ,Can you help?
2552,you ,Can you read?
2553,you ,Can you swim?
2554,you ,Can you walk?
2555,you ,Can you walk?
2556,you ,Can you walk?
2594,Tom ,Did Tom call?
2595,Tom ,Did Tom come?
2596,Tom ,Did Tom help?
2597,you ,Did you call?
2598,you ,Did you help?
2599,you ,Did you sign?
2600,you ,Did you sign?
2601,I ,Do I look OK?
2602,I ,Do I look OK?
2606,they ,Do they know?
2607,they ,Do they know?
2608,you ,Do you drink?
2609,you ,Do you drink?
2610,you ,Do you drink?
2611,you ,Do you smoke?
2612,you ,Do you smoke?
2613,you ,Do you snore?
2614,you ,Do you snore?
2615,it ,Does it hurt?
2616,it ,Does it show?
2617,it ,Does it work?
2618,it ,Does it work?
2644,Ghosts ,Ghosts exist.
2662,she ,Has she come?
2676,He ,He avoids me.
2677,He ,He cried out.
2678,He ,He denied it.
2679,He ,He dozed off.
2680,He ,He got angry.
2681,He ,He had a dog.
2682,He ,He has a dog.
2683,He ,He has a dog.
2684,He ,He helps her.
2685,He ,He is French.
2686,He ,He is cranky.
2687,He ,He is cranky.
2689,He ,He is eating.
2690,He ,He is not in.
2691,He ,He is not in.
2692,He ,He kicked it.
2693,He me ,He let me go.
2694,He me ,He let me go.
2695,He us ,He let us go.
2696,He us ,He let us go.
2697,He ,He likes tea.
2698,He ,He likes tea.
2699,He ,He lost face.
2700,He ,He lost face.
2701,He ,He lost face.
2702,He ,He loved her.
2703,He ,He loves her.
2704,He ,He runs fast.
2705,He ,He seems ill.
2706,He ,He was alone.
2707,He ,He was brave.
2708,He ,He was naive.
2709,He ,He was wrong.
2710,He ,He will wait.
2711,He ,He will walk.
2712,He ,He's a bigot.
2713,He ,He's a ninja.
2714,He ,He's dieting.
2715,He ,He's in pain.
2716,He ,He's jealous.
2717,He ,He's my hero.
2718,He ,He's out now.
2719,He ,He's so cute.
2720,He ,He's so cute.
2723,you ,Here you are.
2724,you ,Here you are.
2725,you ,Here you are.
2726,you ,Here you are.
2727,you ,Here you are.
2728,pen ,Here's a pen.
2729,pen ,Here's a pen.
2739,school ,How's school?
2740,school ,How's school?
2741,school ,How's school?
2742,I ,I admire Tom.
2743,I ,I admire you.
2744,I ,I am Chinese.
2745,I ,I am a woman.
2746,I ,I am at home.
2747,I ,I am at home.
2749,I ,I am curious.
2750,I ,I am curious.
2752,I ,I am married.
2753,I ,I am married.
2754,I ,I am praying.
2755,I ,I am working.
2756,I ,I apologized.
2757,I ,I ate apples.
2758,I ,I ate apples.
2759,I ,I ate caviar.
2760,I ,I bit my lip.
2761,I ,I called Tom.
2762,I ,I can fix it.
2763,I ,I can't cook.
2764,I ,I can't help.
2765,I ,I can't move.
2766,I ,I can't sing.
2767,I ,I can't stay.
2768,I ,I can't stop.
2769,I ,I can't swim.
2770,I ,I can't talk.
2771,I ,I can't walk.
2772,I ,I could walk.
2773,I ,I cut myself.
2774,I ,I cut myself.
2775,I ,I cut myself.
2776,I ,I detest Tom.
2777,I ,I did my job.
2778,I ,I did see it.
2779,I ,I didn't ask.
2780,I ,I didn't lie.
2781,I ,I didn't pay.
2782,I ,I do want it.
2783,I ,I don't care.
2784,I ,I don't care.
2785,I ,I don't know.
2786,I ,I don't know.
2787,I ,I don't know.
2788,I ,I don't mind.
2789,I ,I don't sing.
2790,I ,I drank milk.
2791,I ,I drank milk.
2792,I ,I eat cheese.
2793,I ,I feel alive.
2794,I ,I feel alive.
2795,I ,I feel faint.
2796,I ,I feel great.
2797,I ,I feel happy.
2798,I ,I feel tired.
2799,I ,I felt alone.
2800,I ,I felt woozy.
2801,I ,I felt woozy.
2802,I ,I found them.
2803,I ,I found them.
2804,I ,I framed Tom.
2805,I ,I go to work.
2809,I ,I got mugged.
2810,I ,I had doubts.
2811,I ,I had to try.
2812,I ,I hate liars.
2813,I ,I hate opera.
2814,I ,I hate rules.
2815,I ,I hate sushi.
2816,I ,I have a car.
2817,I ,I have a car.
2818,I ,I have a cat.
2819,I ,I have a dog.
2820,I ,I have a key.
2821,I ,I have a pen.
2822,I ,I have a pen.
2823,I ,I have money.
2824,I ,I have to go.
2825,I ,I have to go.
2826,I ,I hear music.
2827,I ,I helped Tom.
2828,I ,I hugged her.
2829,I ,I just moved.
2830,I ,I keep a dog.
2831,I ,I like China.
2832,I ,I like beans.
2833,I ,I like bread.
2834,I ,I like candy.
2835,I ,I like chess.
2836,I ,I like fruit.
2837,I ,I like honey.
2838,I ,I like opera.
2839,I ,I like pizza.
2841,I ,I like these.
2842,I ,I like women.
2843,I ,I live alone.
2844,I ,I love books.
2845,I ,I love games.
2846,I ,I love trips.
2847,I ,I loved that.
2848,I ,I loved that.
2849,I ,I loved that.
2850,I ,I made a bet.
2851,I ,I made these.
2852,I ,I made these.
2853,I ,I misled Tom.
2854,I ,I missed you.
2855,I ,I missed you.
2856,I ,I need a cab.
2857,I ,I need a car.
2858,I ,I need a car.
2859,I ,I need a hug.
2860,I ,I need a nap.
2861,I ,I need paint.
2862,I ,I need paint.
2863,I ,I need sleep.
2864,I ,I need space.
2865,I ,I need water.
2866,I ,I need water.
2867,I ,I needed you.
2868,I ,I needed you.
2869,I ,I often read.
2870,I ,I phoned him.
2871,I ,I read books.
2872,I ,I see a book.
2873,I ,I see a lion.
2874,I ,I see a star.
2875,I ,I speak fast.
2876,I ,I sympathize.
2877,I ,I understand.
2878,I ,I understand.
2879,I ,I want a dog.
2880,I ,I want a lot.
2881,I ,I want money.
2882,I ,I want these.
2883,I ,I want to go.
2884,I ,I warned Tom.
2885,I ,I was afraid.
2887,I ,I was hungry.
2888,I ,I was lonely.
2889,I ,I was lonely.
2890,I ,I was sleepy.
2891,I ,I went twice.
2892,I ,I won't lose!
2893,I ,I won't lose!
2894,I ,I wonder why.
2895,I ,I wrote that.
2896,I ,I'd buy that.
2897,I ,I'll ask Tom.
2898,I ,I'll ask him.
2899,I ,I'll be back.
2900,I ,I'll be fine.
2901,I ,I'll be free.
2902,I ,I'll be free.
2903,I ,I'll buy one.
2904,I ,I'll do that.
2905,I ,I'll read it.
2906,I ,I'll risk it.
2907,I ,I'll see Tom.
2908,I ,I'll sue you.
2909,I ,I'm Tom's ex.
2910,I ,I'm a doctor.
2911,I ,I'm a doctor.
2912,I ,I'm a doctor.
2913,I ,I'm a farmer.
2914,I ,I'm a surfer.
2915,I ,I'm a waiter.
2916,I ,I'm a writer.
2917,I ,I'm all ears.
2918,I ,I'm an actor.
2919,I ,I'm an adult.
2920,I ,I'm an adult.
2921,I ,I'm an agent.
2922,I ,I'm anorexic.
2923,I ,I'm autistic.
2924,I ,I'm barefoot.
2925,I ,I'm confused.
2926,I ,I'm confused.
2927,I ,I'm confused.
2928,I ,I'm confused.
2929,I ,I'm divorced.
2930,I ,I'm doubtful.
2931,I ,I'm drowning.
2932,I ,I'm educated.
2934,I ,I'm free now.
2935,I ,I'm free now.
2936,I ,I'm freezing.
2937,I ,I'm freezing.
2938,I ,I'm freezing.
2939,I ,I'm grateful.
2940,I ,I'm grieving.
2941,I ,I'm gullible.
2942,I ,I'm hesitant.
2944,I ,I'm in Perth.
2945,I ,I'm innocent.
2946,I ,I'm literate.
2947,I ,I'm new here.
2948,I ,I'm no angel.
2949,I ,I'm no rebel.
2950,I ,I'm no rebel.
2951,I ,I'm not bald.
2952,I ,I'm not bald.
2953,I ,I'm not busy.
2954,I ,I'm not deaf.
2955,I ,I'm not dumb.
2956,I ,I'm not here.
2957,I ,I'm not lazy.
2958,I ,I'm not poor.
2959,I ,I'm not rich.
2960,I ,I'm not sick.
2961,I ,I'm not sure.
2962,I ,I'm not tall.
2963,I ,I'm painting.
2964,I ,I'm pregnant.
2965,I ,I'm pregnant.
2966,I ,I'm prepared.
2967,I ,I'm prepared.
2968,I ,I'm rational.
2970,I ,I'm restless.
2971,I ,I'm restless.
2972,I ,I'm restless.
2973,I ,I'm shopping.
2974,I ,I'm sleeping.
2975,I ,I'm so alone.
2976,I ,I'm so happy.
2977,I ,I'm so happy.
2978,I ,I'm so sorry.
2979,I ,I'm so sorry.
2980,I ,I'm so tired!
2981,I ,I'm so tired!
2982,I ,I'm so tired.
2983,I ,I'm starving!
2984,I ,I'm starving!
2985,I ,I'm still up.
2986,I ,I'm stubborn.
2987,I ,I'm studying.
2988,I ,I'm the best.
2989,I ,I'm thinking.
2990,I ,I'm thinking.
2991,I ,I'm thirteen.
2992,I ,I'm thorough.
2993,I ,I'm thrilled.
2994,I ,I'm tolerant.
2995,I ,I'm very fat.
2996,I ,I'm very fat.
2997,I ,I'm very fat.
2998,I ,I'm very fat.
2999,I ,I'm very hot.
3000,I ,I'm very sad.
3001,I ,I'm very shy.
3002,I ,I'm very shy.
3003,I ,I'm with him.
3004,I ,I'm worn out.
3005,I ,I'm worn out.
3006,I ,I've lost it.
3007,I ,I've seen it.
3008,Ice ,Ice is solid.
3009,Iron ,Iron is hard.
3010,Monday ,Is Monday OK?
3011,Tom ,Is Tom awake?
3012,Tom ,Is Tom crazy?
3013,Tom ,Is Tom cured?
3015,Tom ,Is Tom dying?
3016,Tom ,Is Tom happy?
3018,Tom ,Is Tom there?
3019,it ,Is it a deer?
3020,it ,Is it a trap?
3021,it ,Is it a wolf?
3022,it ,Is it a wolf?
3023,it ,Is it an elk?
3024,it ,Is it broken?
3025,it ,Is it enough?
3026,love ,Is that love?
3027,that ,Is that mine?
3028,that ,Is that mine?
3029,that ,Is that true?
3030,love ,Is this love?
3031,mine ,Is this mine?
3032,mine ,Is this mine?
3033,this ,Is this nice?
3034,this ,Is this real?
3035,this ,Is this real?
3036,wine ,Is this wine?
3037,It ,It has begun.
3038,It ,It has begun.
3039,It ,It has begun.
3040,It ,It is a book.
3041,It ,It isn't new.
3042,It ,It looks fun.
3043,It ,It may break.
3044,It ,It may break.
3045,It ,It was black.
3046,It ,It was gross.
3047,It ,It was magic.
3048,It ,It was night.
3049,It ,It wasn't me.
3050,It ,It went well.
3051,It ,It will burn.
3052,It ,It'll be fun.
3053,It ,It'll be fun.
3054,It ,It's a curse.
3055,It ,It's a trick.
3056,It ,It's amazing.
3057,It ,It's bedtime.
3058,It ,It's for Tom.
3059,It ,It's for you.
3060,It ,It's morning.
3061,It ,It's my book.
3062,It ,It's my life.
3063,It ,It's my turn.
3064,It ,It's my turn.
3065,It ,It's no joke.
3066,It ,It's on fire.
3067,It ,It's our car.
3068,It ,It's our job.
3069,It ,It's perfect.
3070,It ,It's snowing.
3071,It ,It's so easy.
3072,It ,It's strange.
3073,It ,It's too big.
3074,It ,It's too hot.
3075,It ,It's too hot.
3076,It ,It's too hot.
3077,It ,It's useless.
3078,It ,It's working.
3105,Tom ,Let Tom come.
3106,Tom ,Let Tom stay.
3110,me ,Let me do it.
3111,me ,Let me leave!
3112,me ,Let me leave!
3113,me ,Let me speak.
3114,me ,Let me think.
3115,'s ,Let's go eat.
3116,'s ,Let's go eat.
3117,'s ,Let's go out.
3118,'s ,Let's listen.
3119,'s ,Let's not go.
3120,Life ,Life goes on.
3121,Life ,Life is hard.
3133,it ,Make it stop.
3134,Mary ,Mary came in.
3135,Mary ,Mary giggled.
3136,Mary ,Mary is tall.
3138,Men ,Men are pigs.
3142,arm ,My arm hurts.
3143,ears ,My ears hurt.
3144,feet ,My feet hurt.
3145,hip ,My hip hurts.
3146,jaw ,My jaw hurts.
3147,leg ,My leg hurts.
3148,one ,No one knows.
3149,one ,No one moved.
3150,one ,No one moved.
3151,Nobody ,Nobody asked.
3152,Nobody ,Nobody knows.
3153,I ,Now I get it.
3154,I ,Now I get it.
3158,I ,"Oh, I got it."
3159,I ,"Oh, I got it."
3162,team ,Our team won.
3175,Recess ,Recess ended.
3176,Recess ,Recess ended.
3179,School ,School's out.
3180,School ,School's out.
3188,She ,She has wine.
3189,She ,She has wine.
3190,She ,She helps us.
3191,She ,She is happy.
3192,She ,She is quiet.
3193,She ,She is quiet.
3194,She ,She is quiet.
3195,She ,She is wrong.
3196,She ,She liked it.
3197,She ,She loves us.
3198,She ,She may come.
3199,She ,She shot him.
3200,She ,She stood up.
3201,She ,She sued him.
3202,She ,She went out.
3203,She ,She's pretty.
3204,She ,She's stupid.
3205,She ,She's stupid.
3208,Someone ,Someone came.
3209,Someone ,Someone came.
3235,Sweet ,Sweet dreams!
3236,Sweet ,Sweet dreams!
3266,That ,That does it.
3267,That ,That is mine.
3268,That ,That was Tom.
3269,That ,That was bad.
3270,That ,That was fun.
3271,That ,That was odd.
3272,That ,That will do.
3273,That ,That will do.
3274,That ,That will do.
3275,That ,That will do.
3276,That ,That will do.
3277,That ,That'll help.
3278,That ,That'll last.
3279,That ,That'll last.
3280,That ,That'll work.
3281,That ,That'll work.
3282,That ,That'll work.
3283,That ,That's Tom's.
3284,That ,That's a lie.
3285,That ,That's a lot!
3286,That ,That's crazy.
3287,That ,That's cruel.
3288,That ,That's my CD.
3289,That ,That's right.
3290,That ,That's right.
3291,That ,That's weird.
3292,That ,That's weird.
3293,two ,The two left.
3294,They ,They all sat.
3295,They ,They approve.
3296,They ,They approve.
3297,They ,They are big.
3298,They ,They came in.
3299,They ,They came in.
3300,They ,They came in.
3301,They ,They came in.
3302,They ,They cheered.
3303,They ,They crashed.
3304,They ,They crashed.
3305,They ,They crashed.
3306,They ,They escaped.
3307,They ,They gave up.
3308,They ,They gave up.
3309,They ,They gave up.
3310,They ,They gave up.
3311,They ,They hate us.
3312,They ,They help us.
3313,They ,They help us.
3314,They ,They knew me.
3315,They ,They know me.
3316,They ,They know us.
3317,They ,They laughed.
3318,They ,They love it.
3319,They ,They love it.
3320,They ,They love me.
3321,They ,They need me.
3322,They ,They refused.
3323,They ,They said no.
3324,They ,They saw Tom.
3325,They ,They saw you.
3326,They ,They saw you.
